economy,series,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
SYC,EG.FEC.RNEW.ZS,1.5,1.4,1.4,1.2,1.2,1.2,1.2
SYC,FB.ATM.TOTL.P5,65.3765690376569,67.1514909059736,67.0128999832468,73.0138175205609,80.3311276311848,83.6097850419397,89.505183285241
SYC,FD.AST.PRVT.GD.ZS,21.3672112428035,24.3504437974192,24.3497337704834,24.5166106524244,26.3793224028164,27.1822994416693,31.3786356747132
SYC,FP.CPI.TOTL.ZG,4.33893848329099,1.38583454581263,4.04194410725617,-1.01548191697626,2.85679575568437,3.70291839111568,1.80709400809982
SYC,FR.INR.RINR,6.29173455144144,4.89712416656968,13.4967846311865,14.9962310759697,9.68290886417854,8.56612263200906,12.4616257380224
SYC,IT.CEL.SETS.P2,133.985679723389,144.60603512527,138.248624452112,138.276832299833,148.791660366282,155.551112656467,164.617084572886
SYC,IT.NET.USER.ZS,50.40000153,51.25469971,54.25960159,56.51470184,62.55310059,69.23660278,76.63420105
SYC,NE.TRD.GNFS.ZS,196.517733268793,213.354469426486,187.475012467679,180.866188390939,197.442236417869,185.7075372109,173.407846880196
SYC,NV.AGR.TOTL.ZS,2.71276034719474,2.33075493440682,2.05307446564115,1.9149122831203,2.13180786598013,2.0783484846252,2.12955445087691
SYC,NY.GDP.PCAP.KD.ZG,-0.599133304568014,2.45761243916046,6.51232550996488,10.6277900412689,5.65298679577909,3.94280692985572,4.58155113586345
SYC,NY.GDP.TOTL.RT.ZS,0.136887236537623,0.122451367247677,0.100073979606541,0.0990332020466637,0.11671286310133,0.121453194976473,0.0974947166802459
SYC,PA.NUS.FCRF,12.0583166666667,12.7470333333333,13.313925,13.3191166666667,13.6478416666667,13.9111166666667,14.03325
SYC,SE.SEC.ENRR,84.6974263853466,89.3980343980344,92.0911695105244,101.712798026857,112.311212814645,108.274060095805,100.825877494838
SYC,SE.TER.ENRR,3.50154479917611,7.29119296649992,16.4973007303906,25.6358902463449,42.2082018927445,38.8581314878893,41.2970430107527
SYC,SE.XPD.TOTL.GD.ZS,3.61840009689331,3.95247006416321,4.91460990905762,4.0213098526001,3.34617325657655,3.59446940668662,3.5588555711461
SYC,SH.DYN.MORT,14.4,14.5,14.6,14.7,14.7,14.8,14.8
SYC,SH.XPD.CHEX.GD.ZS,4.19129515,4.43609142,4.24428654,4.71349716,4.47661018,4.41706038,4.25269794
SYC,SP.DYN.LE00.IN,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146
SYC,SP.POP.GROW,1.84687609296508,1.55539570911507,2.22979505321923,1.33763477950025,1.22403375818123,0.954291917891324,0.887925293341637
SYC,SP.URB.TOTL.IN.ZS,42.815069634181,42.9386256186342,43.094803568632,43.2815632531296,43.4968644410824,43.7386669014459,44.0049304031754
SYC,TM.TAX.MRCH.SM.AR.ZS,,,2.39,2.85,2.74,2.27,8.91
SYR,AG.LND.ARBL.ZS,25.3880084953439,25.3825627620759,25.4043456951478,25.4021674018407,25.4231334749224,25.3897674671895,25.367058759462
SYR,EG.ELC.ACCS.ZS,90.4,90.2,90.0,89.8,89.6,86.0,89.2
SYR,EG.FEC.RNEW.ZS,3.1,2.7,0.6,1.3,1.1,0.9,1.0
SYR,FP.CPI.TOTL.ZG,40.0318378290723,10.9271141804297,38.4611429599733,47.7051615298923,18.0752696281771,0.940983843906769,13.4175653228571
SYR,IT.CEL.SETS.P2,56.7277291919289,69.2511845049776,73.6810937543276,69.5528574436978,80.032591460097,87.4952069545959,87.1297289207859
SYR,IT.NET.USER.ZS,26.20000076,28.09000015,29.97979927,31.8696003,32.70000076,33.77000046,
SYR,NE.TRD.GNFS.ZS,44.7052547833532,54.2644225210945,51.0862078228369,67.1119365330928,61.0508521719631,50.6590991144828,41.9994711236162
SYR,NV.AGR.TOTL.ZS,25.1049303726417,26.8601256184121,33.1304622129369,34.1668728227147,40.6356075288157,39.0098811896256,40.7410447915959
SYR,NY.GDP.PCAP.KD.ZG,-22.5827773307621,-4.14663574302196,0.00846503865736281,-5.28022453338099,-0.882509407808485,-0.435918888364867,-2.63689452644155
SYR,NY.GDP.TOTL.RT.ZS,10.4697183432435,5.74137102637288,3.61325134885599,3.17208654310089,3.11485462954234,3.35036111849182,3.76931985084524
